run,type,module,name,attrname,attrvalue,value
General-98-20230714-10:07:05-2436,config,,,repeat,20,
General-98-20230714-10:07:05-2436,config,,,**.scalar-recording,true,
General-98-20230714-10:07:05-2436,config,,,**.S1.interArrivalTime,exponential(0.25s),
General-98-20230714-10:07:05-2436,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-98-20230714-10:07:05-2436,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-98-20230714-10:07:05-2436,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-98-20230714-10:07:05-2436,config,,,**.first.Threshold,10,
General-98-20230714-10:07:05-2436,config,,,**.second.Threshold,3,
General-98-20230714-10:07:05-2436,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-98-20230714-10:07:05-2436,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-98-20230714-10:07:05-2436,config,,,**.first.capacity,10,
General-98-20230714-10:07:05-2436,config,,,**.second.capacity,-1,
General-85-20230714-10:07:04-6652,runattr,,,configname,General,
General-85-20230714-10:07:04-6652,runattr,,,datetime,20230714-10:07:04,
General-85-20230714-10:07:04-6652,runattr,,,datetimef,20230714-100704,
General-85-20230714-10:07:04-6652,runattr,,,experiment,General,
General-85-20230714-10:07:04-6652,runattr,,,inifile,omnetpp.ini,
General-85-20230714-10:07:04-6652,runattr,,,iterationvars,"$0=0.25, $1=0.5",
General-85-20230714-10:07:04-6652,runattr,,,iterationvarsd,0.25/0.5,
General-85-20230714-10:07:04-6652,runattr,,,iterationvarsf,"0.25,0.5-",
General-85-20230714-10:07:04-6652,runattr,,,measurement,"$0=0.25, $1=0.5",
General-85-20230714-10:07:04-6652,runattr,,,network,Network,
General-85-20230714-10:07:04-6652,runattr,,,processid,6652,
General-85-20230714-10:07:04-6652,runattr,,,repetition,5,
General-85-20230714-10:07:04-6652,runattr,,,replication,#5,
General-85-20230714-10:07:04-6652,runattr,,,resultdir,results,
General-85-20230714-10:07:04-6652,runattr,,,runnumber,85,
General-85-20230714-10:07:04-6652,runattr,,,seedset,85,
General-85-20230714-10:07:04-6652,config,,,sim-time-limit,5000s,
General-85-20230714-10:07:04-6652,config,,,network,Network,
General-85-20230714-10:07:04-6652,config,,,config-recording,all,
General-85-20230714-10:07:04-6652,config,,,repeat,20,
General-85-20230714-10:07:04-6652,config,,,**.scalar-recording,true,
General-85-20230714-10:07:04-6652,config,,,**.S1.interArrivalTime,exponential(0.25s),
General-85-20230714-10:07:04-6652,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-85-20230714-10:07:04-6652,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-85-20230714-10:07:04-6652,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-85-20230714-10:07:04-6652,config,,,**.first.Threshold,10,
General-85-20230714-10:07:04-6652,config,,,**.second.Threshold,3,
General-85-20230714-10:07:04-6652,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-85-20230714-10:07:04-6652,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-85-20230714-10:07:04-6652,config,,,**.first.capacity,10,
General-85-20230714-10:07:04-6652,config,,,**.second.capacity,-1,
General-86-20230714-10:07:04-6708,runattr,,,configname,General,
General-86-20230714-10:07:04-6708,runattr,,,datetime,20230714-10:07:04,
General-86-20230714-10:07:04-6708,runattr,,,datetimef,20230714-100704,
General-86-20230714-10:07:04-6708,runattr,,,experiment,General,
General-86-20230714-10:07:04-6708,runattr,,,inifile,omnetpp.ini,
General-86-20230714-10:07:04-6708,runattr,,,iterationvars,"$0=0.25, $1=0.5",
General-86-20230714-10:07:04-6708,runattr,,,iterationvarsd,0.25/0.5,
General-86-20230714-10:07:04-6708,runattr,,,iterationvarsf,"0.25,0.5-",
General-86-20230714-10:07:04-6708,runattr,,,measurement,"$0=0.25, $1=0.5",
