run,type,module,name,attrname,attrvalue,value
General-74-20230714-10:03:30-12564,runattr,,,repetition,14,
General-74-20230714-10:03:30-12564,runattr,,,replication,#14,
General-74-20230714-10:03:30-12564,runattr,,,resultdir,results,
General-74-20230714-10:03:30-12564,runattr,,,runnumber,74,
General-74-20230714-10:03:30-12564,runattr,,,seedset,74,
General-74-20230714-10:03:30-12564,config,,,sim-time-limit,5000s,
General-74-20230714-10:03:30-12564,config,,,network,Network,
General-74-20230714-10:03:30-12564,config,,,config-recording,all,
General-74-20230714-10:03:30-12564,config,,,repeat,20,
General-74-20230714-10:03:30-12564,config,,,**.scalar-recording,true,
General-74-20230714-10:03:30-12564,config,,,warmup-period,1000s,
General-74-20230714-10:03:30-12564,config,,,**.S1.interArrivalTime,exponential(0.5s),
General-74-20230714-10:03:30-12564,config,,,**.S2.interArrivalTime,exponential(1s),
General-74-20230714-10:03:30-12564,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-74-20230714-10:03:30-12564,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-74-20230714-10:03:30-12564,config,,,**.first.Threshold,10,
General-74-20230714-10:03:30-12564,config,,,**.second.Threshold,3,
General-74-20230714-10:03:30-12564,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-74-20230714-10:03:30-12564,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-74-20230714-10:03:30-12564,config,,,**.first.capacity,10,
General-74-20230714-10:03:30-12564,config,,,**.second.capacity,-1,
General-77-20230714-10:03:31-9484,runattr,,,configname,General,
General-77-20230714-10:03:31-9484,runattr,,,datetime,20230714-10:03:31,
General-77-20230714-10:03:31-9484,runattr,,,datetimef,20230714-100331,
General-77-20230714-10:03:31-9484,runattr,,,experiment,General,
General-77-20230714-10:03:31-9484,runattr,,,inifile,omnetpp.ini,
General-77-20230714-10:03:31-9484,runattr,,,iterationvars,"$0=0.5, $1=1",
General-77-20230714-10:03:31-9484,runattr,,,iterationvarsd,0.5/1,
General-77-20230714-10:03:31-9484,runattr,,,iterationvarsf,"0.5,1-",
General-77-20230714-10:03:31-9484,runattr,,,measurement,"$0=0.5, $1=1",
General-77-20230714-10:03:31-9484,runattr,,,network,Network,
General-77-20230714-10:03:31-9484,runattr,,,processid,9484,
General-77-20230714-10:03:31-9484,runattr,,,repetition,17,
General-77-20230714-10:03:31-9484,runattr,,,replication,#17,
General-77-20230714-10:03:31-9484,runattr,,,resultdir,results,
General-77-20230714-10:03:31-9484,runattr,,,runnumber,77,
General-77-20230714-10:03:31-9484,runattr,,,seedset,77,
General-77-20230714-10:03:31-9484,config,,,sim-time-limit,5000s,
General-77-20230714-10:03:31-9484,config,,,network,Network,
General-77-20230714-10:03:31-9484,config,,,config-recording,all,
General-77-20230714-10:03:31-9484,config,,,repeat,20,
General-77-20230714-10:03:31-9484,config,,,**.scalar-recording,true,
General-77-20230714-10:03:31-9484,config,,,warmup-period,1000s,
General-77-20230714-10:03:31-9484,config,,,**.S1.interArrivalTime,exponential(0.5s),
General-77-20230714-10:03:31-9484,config,,,**.S2.interArrivalTime,exponential(1s),
General-77-20230714-10:03:31-9484,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-77-20230714-10:03:31-9484,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-77-20230714-10:03:31-9484,config,,,**.first.Threshold,10,
General-77-20230714-10:03:31-9484,config,,,**.second.Threshold,3,
General-77-20230714-10:03:31-9484,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-77-20230714-10:03:31-9484,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-77-20230714-10:03:31-9484,config,,,**.first.capacity,10,
General-77-20230714-10:03:31-9484,config,,,**.second.capacity,-1,
General-75-20230714-10:03:30-7876,runattr,,,configname,General,
