run,type,module,name,attrname,attrvalue,value
General-24-20230612-09:31:52-9348,runattr,,,datetime,20230612-09:31:52,
General-24-20230612-09:31:52-9348,runattr,,,datetimef,20230612-093152,
General-24-20230612-09:31:52-9348,runattr,,,experiment,General,
General-24-20230612-09:31:52-9348,runattr,,,inifile,omnetpp.ini,
General-24-20230612-09:31:52-9348,runattr,,,iterationvars,"$0=1.0, $1=0.66",
General-24-20230612-09:31:52-9348,runattr,,,iterationvarsd,1.0/0.66,
General-24-20230612-09:31:52-9348,runattr,,,iterationvarsf,"1.0,0.66-",
General-24-20230612-09:31:52-9348,runattr,,,measurement,"$0=1.0, $1=0.66",
General-24-20230612-09:31:52-9348,runattr,,,network,Network,
General-24-20230612-09:31:52-9348,runattr,,,processid,9348,
General-24-20230612-09:31:52-9348,runattr,,,repetition,4,
General-24-20230612-09:31:52-9348,runattr,,,replication,#4,
General-24-20230612-09:31:52-9348,runattr,,,resultdir,results,
General-24-20230612-09:31:52-9348,runattr,,,runnumber,24,
General-24-20230612-09:31:52-9348,runattr,,,seedset,24,
General-24-20230612-09:31:52-9348,config,,,sim-time-limit,1000s,
General-24-20230612-09:31:52-9348,config,,,network,Network,
General-24-20230612-09:31:52-9348,config,,,config-recording,all,
General-24-20230612-09:31:52-9348,config,,,repeat,20,
General-24-20230612-09:31:52-9348,config,,,**.scalar-recording,true,
General-24-20230612-09:31:52-9348,config,,,**.S1.interArrivalTime,exponential(1.0s),
General-24-20230612-09:31:52-9348,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-24-20230612-09:31:52-9348,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-24-20230612-09:31:52-9348,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-24-20230612-09:31:52-9348,config,,,**.first.Threshold,10,
General-24-20230612-09:31:52-9348,config,,,**.second.Threshold,3,
General-24-20230612-09:31:52-9348,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-24-20230612-09:31:52-9348,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-24-20230612-09:31:52-9348,config,,,**.first.capacity,10,
General-24-20230612-09:31:52-9348,config,,,**.second.capacity,-1,
General-27-20230612-09:31:52-4064,runattr,,,configname,General,
General-27-20230612-09:31:52-4064,runattr,,,datetime,20230612-09:31:52,
General-27-20230612-09:31:52-4064,runattr,,,datetimef,20230612-093152,
General-27-20230612-09:31:52-4064,runattr,,,experiment,General,
General-27-20230612-09:31:52-4064,runattr,,,inifile,omnetpp.ini,
General-27-20230612-09:31:52-4064,runattr,,,iterationvars,"$0=1.0, $1=0.66",
General-27-20230612-09:31:52-4064,runattr,,,iterationvarsd,1.0/0.66,
General-27-20230612-09:31:52-4064,runattr,,,iterationvarsf,"1.0,0.66-",
General-27-20230612-09:31:52-4064,runattr,,,measurement,"$0=1.0, $1=0.66",
General-27-20230612-09:31:52-4064,runattr,,,network,Network,
General-27-20230612-09:31:52-4064,runattr,,,processid,4064,
General-27-20230612-09:31:52-4064,runattr,,,repetition,7,
General-27-20230612-09:31:52-4064,runattr,,,replication,#7,
General-27-20230612-09:31:52-4064,runattr,,,resultdir,results,
General-27-20230612-09:31:52-4064,runattr,,,runnumber,27,
General-27-20230612-09:31:52-4064,runattr,,,seedset,27,
General-27-20230612-09:31:52-4064,config,,,sim-time-limit,1000s,
General-27-20230612-09:31:52-4064,config,,,network,Network,
General-27-20230612-09:31:52-4064,config,,,config-recording,all,
General-27-20230612-09:31:52-4064,config,,,repeat,20,
General-27-20230612-09:31:52-4064,config,,,**.scalar-recording,true,
General-27-20230612-09:31:52-4064,config,,,**.S1.interArrivalTime,exponential(1.0s),
General-27-20230612-09:31:52-4064,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-27-20230612-09:31:52-4064,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-27-20230612-09:31:52-4064,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-27-20230612-09:31:52-4064,config,,,**.first.Threshold,10,
General-27-20230612-09:31:52-4064,config,,,**.second.Threshold,3,
General-27-20230612-09:31:52-4064,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-27-20230612-09:31:52-4064,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-27-20230612-09:31:52-4064,config,,,**.first.capacity,10,
General-27-20230612-09:31:52-4064,config,,,**.second.capacity,-1,
General-29-20230612-09:31:52-12976,runattr,,,configname,General,
General-29-20230612-09:31:52-12976,runattr,,,datetime,20230612-09:31:52,
General-29-20230612-09:31:52-12976,runattr,,,datetimef,20230612-093152,
General-29-20230612-09:31:52-12976,runattr,,,experiment,General,
General-29-20230612-09:31:52-12976,runattr,,,inifile,omnetpp.ini,
General-29-20230612-09:31:52-12976,runattr,,,iterationvars,"$0=1.0, $1=0.66",
General-29-20230612-09:31:52-12976,runattr,,,iterationvarsd,1.0/0.66,
General-29-20230612-09:31:52-12976,runattr,,,iterationvarsf,"1.0,0.66-",
General-29-20230612-09:31:52-12976,runattr,,,measurement,"$0=1.0, $1=0.66",
General-29-20230612-09:31:52-12976,runattr,,,network,Network,
General-29-20230612-09:31:52-12976,runattr,,,processid,12976,
General-29-20230612-09:31:52-12976,runattr,,,repetition,9,
General-29-20230612-09:31:52-12976,runattr,,,replication,#9,
General-29-20230612-09:31:52-12976,runattr,,,resultdir,results,
General-29-20230612-09:31:52-12976,runattr,,,runnumber,29,
