run,type,module,name,attrname,attrvalue,value
General-13-20230414-17:11:18-8376,config,,,sim-time-limit,1000s,
General-13-20230414-17:11:18-8376,config,,,network,Network,
General-13-20230414-17:11:18-8376,config,,,config-recording,all,
General-13-20230414-17:11:18-8376,config,,,repeat,20,
General-13-20230414-17:11:18-8376,config,,,**.scalar-recording,true,
General-13-20230414-17:11:18-8376,config,,,**.S1.interArrivalTime,exponential(0.5s),
General-13-20230414-17:11:18-8376,config,,,**.S2.interArrivalTime,exponential(0.33s),
General-13-20230414-17:11:18-8376,config,,,**.servente.serviceTime,exponential(100.0s),
General-13-20230414-17:11:18-8376,config,,,**.servente.serviceTime_2,exponential(0.25s),
General-13-20230414-17:11:18-8376,config,,,**.servente.switchOverTime,exponential(0.2s),
General-13-20230414-17:11:18-8376,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-13-20230414-17:11:18-8376,config,,,**.first.capacity,10,
General-13-20230414-17:11:18-8376,config,,,**.second.capacity,-1,
General-13-20230414-17:11:18-8376,config,,,**.first.Threshold,10,
General-13-20230414-17:11:18-8376,config,,,**.second.Threshold,3,
General-9-20230414-17:11:17-14852,runattr,,,configname,General,
General-9-20230414-17:11:17-14852,runattr,,,datetime,20230414-17:11:17,
General-9-20230414-17:11:17-14852,runattr,,,datetimef,20230414-171117,
General-9-20230414-17:11:17-14852,runattr,,,experiment,General,
General-9-20230414-17:11:17-14852,runattr,,,inifile,omnetpp.ini,
General-9-20230414-17:11:17-14852,runattr,,,iterationvars,,
General-9-20230414-17:11:17-14852,runattr,,,iterationvarsd,,
General-9-20230414-17:11:17-14852,runattr,,,iterationvarsf,,
General-9-20230414-17:11:17-14852,runattr,,,measurement,,
General-9-20230414-17:11:17-14852,runattr,,,network,Network,
General-9-20230414-17:11:17-14852,runattr,,,processid,14852,
General-9-20230414-17:11:17-14852,runattr,,,repetition,9,
General-9-20230414-17:11:17-14852,runattr,,,replication,#9,
General-9-20230414-17:11:17-14852,runattr,,,resultdir,results,
General-9-20230414-17:11:17-14852,runattr,,,runnumber,9,
General-9-20230414-17:11:17-14852,runattr,,,seedset,9,
General-9-20230414-17:11:17-14852,config,,,sim-time-limit,1000s,
General-9-20230414-17:11:17-14852,config,,,network,Network,
General-9-20230414-17:11:17-14852,config,,,config-recording,all,
General-9-20230414-17:11:17-14852,config,,,repeat,20,
General-9-20230414-17:11:17-14852,config,,,**.scalar-recording,true,
General-9-20230414-17:11:17-14852,config,,,**.S1.interArrivalTime,exponential(0.5s),
General-9-20230414-17:11:17-14852,config,,,**.S2.interArrivalTime,exponential(0.33s),
General-9-20230414-17:11:17-14852,config,,,**.servente.serviceTime,exponential(100.0s),
General-9-20230414-17:11:17-14852,config,,,**.servente.serviceTime_2,exponential(0.25s),
